gap_rank,symbol,valid_sessions,median_abs_gap_pct,p75_abs_gap_pct,p90_abs_gap_pct,p95_abs_gap_pct,p99_abs_gap_pct,mean_abs_gap_pct,gap_up_0.5_rate,gap_down_0.5_rate,gap_up_0.75_rate,gap_down_0.75_rate,gap_up_1_rate,gap_down_1_rate,large_gap_0.5_rate,large_gap_0.75_rate,large_gap_1_rate,max_abs_gap_pct,gap_burden_rank
422,TTML,245,0.0037836634765191,0.0094558429973239,0.016434114739864957,0.02335391986637064,0.04246892230576436,0.006932728071635389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0593342981186686,0.7215
423,RRKABEL,245,0.004594180704441,0.0089074570392559,0.014388087038108578,0.01976673767787029,0.036518668608870694,0.006828484298727453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696227148969272,0.7225
424,GMDCLTD,245,0.0043277122817488,0.0074415308291992,0.014321541675089209,0.02070822130809108,0.03501225478026716,0.0062173687298674885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404179981000085,0.723
425,AFCONS,245,0.0041131105398457,0.0075757575757575,0.014747634923040218,0.022107483899622356,0.049095371977496624,0.006864690999010871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0758504443763408,0.7235
426,ECLERX,245,0.0046635576282478,0.0080699394754539,0.012975301304560238,0.022783081088199042,0.03620032560032558,0.006588620753294002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482250502344272,0.7245
427,IGIL,245,0.0044908011009705,0.0081346423562411,0.014681637915157336,0.019920035033627305,0.03679184436843675,0.0066848167148109705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0991735537190081,0.725
428,SCI,245,0.0044843049327354,0.0075258701787394,0.014614080750209917,0.02030834342827134,0.044397899592705105,0.006849280116031771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1241534988713317,0.7295
429,COHANCE,245,0.0041753653444676,0.0084269662921347,0.013819544849795475,0.02416182117100785,0.06074268200832328,0.007398703314355662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0894886363636363,0.731
430,ATHERENERG,245,0.0041732743510558,0.00762278978389,0.015515340789387159,0.021433794943141495,0.04421292922918804,0.006672717171902844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0721311475409836,0.732
431,GODIGIT,245,0.0046874999999999,0.009375,0.01530657994231748,0.01928357086503571,0.0402628312658477,0.006783681107433111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0672730718211105,0.7325
432,BSOFT,245,0.004665629860031,0.0084033613445377,0.013359885210068098,0.022173403658399544,0.03977521706891189,0.006499159957860968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0613207547169811,0.7355
433,NCC,245,0.0043424317617865,0.0071278825995808,0.01336754589265342,0.024934427890949434,0.04350326316520228,0.006564133103427189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0871471272002657,0.742
434,SYRMA,245,0.0044569993722536,0.0089435866075524,0.013221295261030218,0.02529412734240548,0.04916356593119495,0.007190946408812279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0960670535138621,0.7445
435,GPIL,245,0.0039215686274509,0.0076923076923076,0.015460888336514815,0.025369274073542752,0.03581738619293312,0.00686483928449961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0941619585687382,0.74525
436,M&M,245,0.0038547486033519,0.0075333152026106,0.016620177269062338,0.024378205846497074,0.03766781450096259,0.006671227690284481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0720364741641337,0.746
437,LODHA,245,0.0049318247751667,0.0089571862930397,0.01565956910366092,0.019617679297889278,0.044466843381477994,0.0069862893579878725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0519860627177699,0.748
438,EMCURE,245,0.0046933667083854,0.0087976539589442,0.01447617328519852,0.020755498836423664,0.04281107153447929,0.007186777204580067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0804054054054054,0.7484999999999999
439,JWL,245,0.004107713372889,0.0078848807411787,0.014879253100258219,0.024949670253384286,0.04163518410618601,0.006799438926271554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647212869435092,0.7515000000000001
440,PERSISTENT,245,0.0039370078740157,0.0090270812437311,0.017743617302826697,0.023709082333456765,0.0469681642589163,0.0071052847005965945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714948932219127,0.75225
441,ZENTEC,245,0.0044886363636363,0.0084257206208426,0.013880647911338476,0.023359879443682775,0.05339449397416339,0.007470375415349348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1127316198445904,0.753
442,VEDL,244,0.005153096237532399,0.010788235962885251,0.015922652756644597,0.019573050053233433,0.03887321803888095,0.007555154468909862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661767595394349,0.754
443,BPCL,245,0.0039525691699604,0.0092050209205021,0.01777105819651062,0.02360100089667865,0.04249167001441499,0.007307364195029475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0576576576576577,0.7545
444,WELSPUNLIV,245,0.003784075990424,0.0077809798270891,0.018564468247984797,0.027827792740761668,0.04805272834692179,0.007490641460669491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1886731391585761,0.7565
445,SOBHA,245,0.0049346879535558,0.0080532755149449,0.014080020150297138,0.02175370451410626,0.04107989639730389,0.006900669384865525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0586254295532646,0.7575000000000001
446,RPOWER,245,0.0049627791563275,0.0097656249999997,0.0162889183759738,0.02002463061732772,0.0567914130749802,0.007902212290611785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0968477810037329,0.7655
447,GABRIEL,245,0.0053333333333334,0.0101044817156998,0.015363378015123939,0.020544346713416227,0.04039487433081659,0.007300873265330906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0560705289672543,0.7685
448,CEATLTD,245,0.0039959016393442,0.0084745762711864,0.01629789446632522,0.027372053218178788,0.055795350000215495,0.007433964128442526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1109849882232753,0.7705
449,NUVAMA,245,0.0045561231533893,0.0083094213295072,0.015235172473716176,0.02243484246317263,0.04109292607308234,0.0068031301517052405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0522213561964146,0.771
450,HONASA,245,0.0045889101338432,0.0088888888888889,0.015260851306270518,0.022135741095671513,0.052211712543402185,0.007276907825216925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0644180259883882,0.771
451,KIRLOSENG,245,0.0042837739003239,0.0082898897530125,0.01639248724254012,0.023248744524996232,0.06091040183488312,0.007510851707454949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7735
452,IIFL,245,0.0043763676148795,0.008922670191672,0.01571559914189388,0.023287945534641474,0.04078388325780459,0.006863602423348753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606570243300819,0.7765
453,JKTYRE,245,0.0042643923240937,0.0078114995517992,0.01476700810783748,0.028551902534913024,0.054314110583651654,0.007436917669111184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1137748476675656,0.7785
454,RAILTEL,245,0.0043057050592034,0.0077519379844961,0.014856651186392,0.026352640990094805,0.05221264067678232,0.007028130296339876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0571838165020707,0.7805
455,BAJFINANCE,245,0.0044400592007893,0.0083857442348008,0.016805879615011298,0.022393697799026415,0.03794231631767275,0.006986562818355052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572687224669603,0.781
456,JAINREC,223,0.0056548001542218,0.0100593223460463,0.015659464913196308,0.021348349250521852,0.0472729225457359,0.007910147482922576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086206896551724,0.7855000000000001
457,TBOTEK,245,0.0045992115637318,0.0096992419920124,0.016205054715997876,0.02259081516784809,0.04215969956288858,0.007734577526683872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333091173265528,0.7875
458,THELEELA,244,0.005440390876431349,0.011053639846743275,0.01713229835363978,0.020733424648206152,0.03466147398650894,0.007676563217168268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0531263664188892,0.7905
459,URBANCO,233,0.0041876762669856,0.0086193508308742,0.017916208915061908,0.02558633491806251,0.04567812045510898,0.007234888908119831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0650663297536323,0.7909999999999999
460,PINELABS,195,0.0051551453260015,0.009989165145820801,0.01600793532249346,0.021871903737553672,0.04075303349754679,0.007836215733053193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0549473684210526,0.7919999999999999
461,MUTHOOTFIN,245,0.0041912204960137,0.0085718053540815,0.01916198553576696,0.025050322511759312,0.047745658145164134,0.007570792384613461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0807096052421287,0.7955
462,ETERNAL,245,0.0052267745742707,0.0090356753388378,0.01652060470989138,0.02185331007451448,0.04591919908303952,0.00735968338284944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073972602739726,0.7995
463,INDIGO,245,0.0041501976284585,0.0097237569060772,0.0211009066950516,0.026593931185268337,0.054088130681370895,0.008010419965283035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0775357226516748,0.8025
464,AEGISVOPAK,245,0.0062434963579603,0.010257889099448,0.01731388398441158,0.02139539502015972,0.040686531757162775,0.008231509109000555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0739080459770116,0.804
465,CEMPRO,245,0.0046015984499878,0.0103790899310169,0.0161299759034664,0.024808531038358974,0.049381392625974734,0.007931328945103502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0861726396349988,0.806
466,IDEA,245,0.0045924225028701,0.0079435127978817,0.015564237834820818,0.026196621760392454,0.0495135551103582,0.00736258613027721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0805500982318272,0.8069999999999999
467,HEXT,245,0.0058201058201057,0.0105454545454544,0.016580674091486457,0.022345020434501945,0.0447908766530589,0.008113704229941995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0706436420722135,0.809
468,LENSKART,199,0.0054358767867928,0.009367305915967399,0.016214275404157104,0.02326272181784439,0.03950376104285942,0.007977318491687365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0911205073995771,0.8099999999999999
469,FORCEMOT,245,0.0043859649122806,0.0093560814529444,0.01824625870499319,0.025092579980203495,0.04877866366339522,0.007509339905197731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0542635658914729,0.81
470,BLUEJET,245,0.0048549170147904,0.010447422212128,0.01568384710752938,0.024854258831232427,0.048835347320038545,0.0076143637731282115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0763906367983892,0.8105
471,MPHASIS,245,0.0049875311720697,0.0096322941646682,0.016384655132024438,0.023821879374532666,0.03667788394627565,0.007672261613375089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0755603759942153,0.8125
472,AIIL,245,0.0046698872785828,0.0097244732576986,0.01703938825566296,0.02410336069805246,0.04982138421929424,0.0076938251338824195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0751479289940828,0.8130000000000001
473,TENNIND,192,0.006255974756876699,0.0108857433992748,0.01628333240651513,0.02324523566553719,0.04380115639710958,0.008144695129253497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505836575875486,0.816
474,MCX,245,0.0047834518422753,0.0081447963800904,0.016890848149227616,0.024361011189074376,0.04356839422076748,0.007083376415413438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0854870775347912,0.8185
475,KAYNES,245,0.0050568900126422,0.0082063305978898,0.01733490352748078,0.023773544794102076,0.06249242078907699,0.007756645754345386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1011950286806883,0.8195
476,KEC,245,0.004320987654321,0.0081967213114754,0.018965570893372478,0.03102258449538026,0.04638976422451796,0.007677915643368352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0725578769057031,0.822
477,PIRAMALFIN,200,0.00517831660646245,0.00992599348774275,0.0186214181966768,0.023291504817636092,0.03786938589145039,0.007659426164407523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0499776314948552,0.8235
478,IFCI,245,0.0046711509715993,0.0083630168809045,0.018954498935403734,0.02463394886844033,0.0535418680256568,0.007739911154838315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0742898761835397,0.8270000000000001
479,HINDALCO,245,0.0060752169720346,0.0103527208407032,0.0166875315811923,0.023836687154444116,0.04384103211329781,0.007929218497475401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0612579389469369,0.8270000000000001
480,HINDPETRO,245,0.0044219835754897,0.0097911227154046,0.020100358572272933,0.029358145539190205,0.04629616829607205,0.00802007387456147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0738662217503414,0.83
481,GVT&D,245,0.0045774647887324,0.0090949325071918,0.01808434622741918,0.03026572843097226,0.05106242627333937,0.00801447677911812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069439669989687,0.832
482,TARIL,245,0.0046241050119331,0.0088111888111888,0.0179790104010319,0.02895603292511532,0.06663643755558377,0.008992500651776859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2090060544904136,0.8340000000000001
483,GROWW,197,0.0046557216368536,0.0094722598105549,0.01788760650987256,0.029663891686528412,0.05490069570034377,0.008095988919801733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726352345635409,0.8345
484,NETWEB,245,0.0048188976377953,0.0096463022508037,0.019092053766275336,0.02551877998838655,0.04306482569033768,0.0081196671416996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0983155214778412,0.8365
485,OLAELEC,245,0.0051764705882353,0.0099763273588097,0.0177882091253926,0.02559447572228181,0.04877760986018263,0.007913297175442093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0605658709106984,0.8374999999999999
486,GALLANTT,244,0.00622506904114245,0.0104974723342791,0.01859338578165969,0.024297612239062145,0.04248419643030969,0.008300610082211946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0512820512820513,0.841
487,TEJASNET,245,0.0047244094488188,0.008194998949359,0.01839156786396286,0.032203334889383324,0.055808467520599155,0.007946966523344062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0648051948051948,0.843
488,CPPLUS,245,0.0051100628930818,0.0090455396132251,0.017008664814505196,0.032633947606253155,0.06049983682019413,0.008483135483353759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101897533206831,0.8434999999999999
489,PWL,193,0.0050777202072538,0.0110436893203882,0.019855496279125327,0.026271888808190914,0.04055617950512915,0.008113742347332037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0518785622891705,0.8454999999999999
490,INFY,245,0.0053058676654182,0.0115646258503401,0.01851210684342456,0.02637323702310259,0.054075895997088896,0.008591287494587086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065101156069364,0.8465
491,COFORGE,245,0.0051963048498844,0.0095765472312703,0.01880426461079524,0.026685951070878195,0.04941208033113586,0.008181714650484723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797945205479453,0.848
492,HFCL,245,0.0047459519821329,0.0104342921601803,0.02201928206834074,0.031506468633231415,0.05234820093639367,0.008669646925197661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072199730094467,0.8520000000000001
493,TMCV,197,0.0052985267510985,0.0104664685359865,0.01988442343052271,0.028806259871832274,0.05208147845566628,0.00861625367414987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0572489033854459,0.8545
494,MEESHO,177,0.004870920603994,0.0099528548978523,0.02082314010711258,0.03375614271119205,0.05120946023784013,0.00855149589967217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0728247162673391,0.855
495,NATIONALUM,245,0.0056980056980056,0.0115684691955879,0.020155466592707876,0.02622059023527809,0.04589865464262087,0.008652341050185097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0783289817232375,0.855
496,EMMVEE,193,0.0058403634003894,0.0117369633956803,0.020314037796498347,0.026073438963396308,0.051242688806283854,0.009279188986773575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722989439480097,0.8554999999999999
497,SCHNEIDER,245,0.005641748942172,0.0115350488021295,0.0200634924223145,0.03270996217326409,0.05027073831935012,0.009184850652642042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1103488541818712,0.863
498,HINDZINC,245,0.0065060664673818,0.014338385907415,0.02569300200916692,0.030972431819496066,0.04925814618941727,0.010414152921892255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814696485623003,0.8705
499,PFOCUS,245,0.0061329890251775,0.0107142857142856,0.0222331778962045,0.03608984129516662,0.05557044224668777,0.01014918687677374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8714999999999999
500,HINDCOPPER,245,0.0062804068996018,0.0140404040404039,0.025533400467602833,0.03446715230001339,0.05127206903392175,0.010875074909475785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1444619422572177,0.8734999999999999
